,path,label,image_id,label_idx
0,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0029931.jpg,BEK,ISIC_0029931.jpg,0
1,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0026923.jpg,BEK,ISIC_0026923.jpg,0
2,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0025103.jpg,BEK,ISIC_0025103.jpg,0
3,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0025710.jpg,BEK,ISIC_0025710.jpg,0
4,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0033884.jpg,BEK,ISIC_0033884.jpg,0
5,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0029897.jpg,BEK,ISIC_0029897.jpg,0
6,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0026849.jpg,BEK,ISIC_0026849.jpg,0
7,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0029235.jpg,BEK,ISIC_0029235.jpg,0
8,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0026959.jpg,BEK,ISIC_0026959.jpg,0
9,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0030318.jpg,BEK,ISIC_0030318.jpg,0
10,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0033491.jpg,BEK,ISIC_0033491.jpg,0
11,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0027608.jpg,BEK,ISIC_0027608.jpg,0
12,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0027875.jpg,BEK,ISIC_0027875.jpg,0
13,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0032306.jpg,BEK,ISIC_0032306.jpg,0
14,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0027559.jpg,BEK,ISIC_0027559.jpg,0
15,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0025743.jpg,BEK,ISIC_0025743.jpg,0
16,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0028840.jpg,BEK,ISIC_0028840.jpg,0
17,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0026606.jpg,BEK,ISIC_0026606.jpg,0
18,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0027463.jpg,BEK,ISIC_0027463.jpg,0
19,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0025484.jpg,BEK,ISIC_0025484.jpg,0
20,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0029793.jpg,BEK,ISIC_0029793.jpg,0
21,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0032200.jpg,BEK,ISIC_0032200.jpg,0
22,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0027747.jpg,BEK,ISIC_0027747.jpg,0
23,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0027332.jpg,BEK,ISIC_0027332.jpg,0
24,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0032732.jpg,BEK,ISIC_0032732.jpg,0
25,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0030105.jpg,BEK,ISIC_0030105.jpg,0
26,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0033676.jpg,BEK,ISIC_0033676.jpg,0
27,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0025973.jpg,BEK,ISIC_0025973.jpg,0
28,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0029596.jpg,BEK,ISIC_0029596.jpg,0
29,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0028449.jpg,BEK,ISIC_0028449.jpg,0
30,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0032460.jpg,BEK,ISIC_0032460.jpg,0
31,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0028473.jpg,BEK,ISIC_0028473.jpg,0
32,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0028640.jpg,BEK,ISIC_0028640.jpg,0
33,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0032776.jpg,BEK,ISIC_0032776.jpg,0
34,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0028774.jpg,BEK,ISIC_0028774.jpg,0
35,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0029617.jpg,BEK,ISIC_0029617.jpg,0
36,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0029115.jpg,BEK,ISIC_0029115.jpg,0
37,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0034283.jpg,BEK,ISIC_0034283.jpg,0
38,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0032330.jpg,BEK,ISIC_0032330.jpg,0
39,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0029102.jpg,BEK,ISIC_0029102.jpg,0
40,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0026276.jpg,BEK,ISIC_0026276.jpg,0
41,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0032159.jpg,BEK,ISIC_0032159.jpg,0
42,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0027967.jpg,BEK,ISIC_0027967.jpg,0
43,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0028701.jpg,BEK,ISIC_0028701.jpg,0
44,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0025510.jpg,BEK,ISIC_0025510.jpg,0
45,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0030130.jpg,BEK,ISIC_0030130.jpg,0
46,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0029603.jpg,BEK,ISIC_0029603.jpg,0
47,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0031078.jpg,BEK,ISIC_0031078.jpg,0
48,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0024696.jpg,BEK,ISIC_0024696.jpg,0
49,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0027310.jpg,BEK,ISIC_0027310.jpg,0
50,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0031558.jpg,BEK,ISIC_0031558.jpg,0
51,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0032230.jpg,BEK,ISIC_0032230.jpg,0
52,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0033783.jpg,BEK,ISIC_0033783.jpg,0
53,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0033899.jpg,BEK,ISIC_0033899.jpg,0
54,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0025209.jpg,BEK,ISIC_0025209.jpg,0
55,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0030789.jpg,BEK,ISIC_0030789.jpg,0
56,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0028354.jpg,BEK,ISIC_0028354.jpg,0
57,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0024770.jpg,BEK,ISIC_0024770.jpg,0
58,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0031980.jpg,BEK,ISIC_0031980.jpg,0
59,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0024358.jpg,BEK,ISIC_0024358.jpg,0
60,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0028560.jpg,BEK,ISIC_0028560.jpg,0
61,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0028294.jpg,BEK,ISIC_0028294.jpg,0
62,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0029413.jpg,BEK,ISIC_0029413.jpg,0
63,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0032863.jpg,BEK,ISIC_0032863.jpg,0
64,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0028607.jpg,BEK,ISIC_0028607.jpg,0
65,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0027344.jpg,BEK,ISIC_0027344.jpg,0
66,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0027737.jpg,BEK,ISIC_0027737.jpg,0
67,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0028611.jpg,BEK,ISIC_0028611.jpg,0
68,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0029394.jpg,BEK,ISIC_0029394.jpg,0
69,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0033284.jpg,BEK,ISIC_0033284.jpg,0
70,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0027504.jpg,BEK,ISIC_0027504.jpg,0
71,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0033056.jpg,BEK,ISIC_0033056.jpg,0
72,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0030812.jpg,BEK,ISIC_0030812.jpg,0
73,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0027710.jpg,BEK,ISIC_0027710.jpg,0
74,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0028497.jpg,BEK,ISIC_0028497.jpg,0
75,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0024851.jpg,BEK,ISIC_0024851.jpg,0
76,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0033184.jpg,BEK,ISIC_0033184.jpg,0
77,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0026893.jpg,BEK,ISIC_0026893.jpg,0
78,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0029674.jpg,BEK,ISIC_0029674.jpg,0
79,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0029443.jpg,BEK,ISIC_0029443.jpg,0
80,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0029195.jpg,BEK,ISIC_0029195.jpg,0
81,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0030189.jpg,BEK,ISIC_0030189.jpg,0
82,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0025548.jpg,BEK,ISIC_0025548.jpg,0
83,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0033722.jpg,BEK,ISIC_0033722.jpg,0
84,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0028104.jpg,BEK,ISIC_0028104.jpg,0
85,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0028846.jpg,BEK,ISIC_0028846.jpg,0
86,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0033488.jpg,BEK,ISIC_0033488.jpg,0
87,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0033709.jpg,BEK,ISIC_0033709.jpg,0
88,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0032099.jpg,BEK,ISIC_0032099.jpg,0
89,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0027681.jpg,BEK,ISIC_0027681.jpg,0
90,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0028331.jpg,BEK,ISIC_0028331.jpg,0
91,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0025016.jpg,BEK,ISIC_0025016.jpg,0
92,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0030605.jpg,BEK,ISIC_0030605.jpg,0
93,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0025758.jpg,BEK,ISIC_0025758.jpg,0
94,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0028496.jpg,BEK,ISIC_0028496.jpg,0
95,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0029060.jpg,BEK,ISIC_0029060.jpg,0
96,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0033908.jpg,BEK,ISIC_0033908.jpg,0
97,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0027026.jpg,BEK,ISIC_0027026.jpg,0
98,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0033235.jpg,BEK,ISIC_0033235.jpg,0
99,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0032249.jpg,BEK,ISIC_0032249.jpg,0
100,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0032556.jpg,BEK,ISIC_0032556.jpg,0
101,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0026277.jpg,BEK,ISIC_0026277.jpg,0
102,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0030649.jpg,BEK,ISIC_0030649.jpg,0
103,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0033127.jpg,BEK,ISIC_0033127.jpg,0
104,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0026532.jpg,BEK,ISIC_0026532.jpg,0
105,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0024420.jpg,BEK,ISIC_0024420.jpg,0
106,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0026477.jpg,BEK,ISIC_0026477.jpg,0
107,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0025419.jpg,BEK,ISIC_0025419.jpg,0
108,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0029003.jpg,BEK,ISIC_0029003.jpg,0
109,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0033646.jpg,BEK,ISIC_0033646.jpg,0
110,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0030959.jpg,BEK,ISIC_0030959.jpg,0
111,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0029427.jpg,BEK,ISIC_0029427.jpg,0
112,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0029947.jpg,BEK,ISIC_0029947.jpg,0
113,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0025374.jpg,BEK,ISIC_0025374.jpg,0
114,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0025656.jpg,BEK,ISIC_0025656.jpg,0
115,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0025939.jpg,BEK,ISIC_0025939.jpg,0
116,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0030081.jpg,BEK,ISIC_0030081.jpg,0
117,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0028943.jpg,BEK,ISIC_0028943.jpg,0
118,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0031465.jpg,BEK,ISIC_0031465.jpg,0
119,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0029012.jpg,BEK,ISIC_0029012.jpg,0
120,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0029396.jpg,BEK,ISIC_0029396.jpg,0
121,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0025030.jpg,BEK,ISIC_0025030.jpg,0
122,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0029029.jpg,BEK,ISIC_0029029.jpg,0
123,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0027893.jpg,BEK,ISIC_0027893.jpg,0
124,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0028309.jpg,BEK,ISIC_0028309.jpg,0
125,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0029061.jpg,BEK,ISIC_0029061.jpg,0
126,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0033322.jpg,BEK,ISIC_0033322.jpg,0
127,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0033378.jpg,BEK,ISIC_0033378.jpg,0
128,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0031556.jpg,BEK,ISIC_0031556.jpg,0
129,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0025292.jpg,BEK,ISIC_0025292.jpg,0
130,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0029139.jpg,BEK,ISIC_0029139.jpg,0
131,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0032757.jpg,BEK,ISIC_0032757.jpg,0
132,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0029576.jpg,BEK,ISIC_0029576.jpg,0
133,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0026378.jpg,BEK,ISIC_0026378.jpg,0
134,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0032124.jpg,BEK,ISIC_0032124.jpg,0
135,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0029101.jpg,BEK,ISIC_0029101.jpg,0
136,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0026539.jpg,BEK,ISIC_0026539.jpg,0
137,/gpfsdswork/projects/rech/izg/uvh55jl/journal/dataset/bekVSmel/TRAIN/BEK/ISIC_0030698.jpg,BEK,ISIC_0030698.jpg,0
